run_id,model,surface,real_split,layer,normalized_depth,source_eta2_on_pc1,template_eta2_on_pc1,real_template_eta2_on_pc1,real_affix_eta2_on_pc1,token_count_r2_on_pc1
REP01_E07,Fanar-1-9B,base,item,4,0.09523809523809523,0.62274485625869,0.3748280944010201,0.455206554179703,nan,0.5554910142640134
REP01_E07,Fanar-1-9B,base,item,5,0.11904761904761904,0.1244503282278018,0.8120483740434191,0.9222968027936977,nan,0.23445529744941745
REP01_E07,Fanar-1-9B,base,item,6,0.14285714285714285,0.4199688609017228,0.5171264371684492,0.7141033001570061,nan,0.37805197837546506
REP01_E07,Fanar-1-9B,base,item,7,0.16666666666666666,0.6784189942337244,0.31495410264670426,0.4575459740160827,nan,0.3470001222240373
REP01_E07,Fanar-1-9B,base,item,8,0.19047619047619047,0.6661501376770664,0.32885818365094127,0.43217451512082894,nan,0.3358072071596887
REP01_E07,Fanar-1-9B,base,item,9,0.21428571428571427,0.6963288346324459,0.28584981945601295,0.28637650641679846,nan,0.2861692576378337
REP01_E07,Fanar-1-9B,base,item,10,0.23809523809523808,0.6947011651056815,0.3061394170504984,0.3444778363378538,nan,0.34409836924850007
REP01_E07,Fanar-1-9B,base,item,11,0.2619047619047619,0.688631780972358,0.3337888046489082,0.3977519401285595,nan,0.3961542605907708
REP01_E07,Fanar-1-9B,base,item,12,0.2857142857142857,0.7399583359574796,0.328781944536433,0.3781891516072066,nan,0.3927082662100624
REP01_E07,Fanar-1-9B,base,item,13,0.30952380952380953,0.7620766782861094,0.32268370549744807,0.3643873283005483,nan,0.36577615036566824
REP01_E07,Fanar-1-9B,base,item,14,0.3333333333333333,0.7121835115505739,0.31072894082576785,0.32879236216704116,nan,0.37260751738805725
REP01_E07,Fanar-1-9B,base,item,15,0.35714285714285715,0.5731007954570463,0.28128866811862846,0.31178374520023666,nan,0.38667894593751556
REP01_E07,Fanar-1-9B,base,item,16,0.38095238095238093,0.7549447469491571,0.3116813080526593,0.3516839999084347,nan,0.36359294939732506
REP01_E07,Fanar-1-9B,base,item,17,0.40476190476190477,0.7285039009445197,0.3104581378880103,0.2591724178741197,nan,0.324263309597757
REP01_E07,Fanar-1-9B,base,item,18,0.42857142857142855,0.6569729878539137,0.2712991559561867,0.21289925772044127,nan,0.26983250561601485
REP01_E07,Fanar-1-9B,base,item,19,0.4523809523809524,0.6700138422174261,0.2754264895834692,0.25263154043421315,nan,0.3209013864501865
REP01_E07,Fanar-1-9B,base,item,20,0.47619047619047616,0.5676818229447276,0.2442257680275766,0.21560914343859694,nan,0.2851891157686704
REP01_E07,Fanar-1-9B,base,item,21,0.5,0.5470205271541734,0.24987750308246248,0.2035581772983246,nan,0.2301358945481292
REP01_E07,Fanar-1-9B,base,item,22,0.5238095238095238,0.5757856736983986,0.25358566529884075,0.19155813894483945,nan,0.21267015986499244
REP01_E07,Fanar-1-9B,base,item,23,0.5476190476190477,0.6306966606714777,0.3033767642239808,0.23813017726116495,nan,0.19964736267377872
REP01_E07,Fanar-1-9B,base,item,24,0.5714285714285714,0.570174452486257,0.32283542503102325,0.2863233285073949,nan,0.12197524834228625
REP01_E07,Fanar-1-9B,base,item,25,0.5952380952380952,0.5709297761071335,0.3323470537744878,0.2834156903367006,nan,0.10807697486336171
REP01_E07,Fanar-1-9B,base,item,26,0.6190476190476191,0.5550194442881257,0.3274791045432496,0.28307025044256184,nan,0.10162846097163813
REP01_E07,Fanar-1-9B,base,item,27,0.6428571428571429,0.6420769958932153,0.33848351351366135,0.40145901695535147,nan,0.1612151791503155
REP01_E07,Fanar-1-9B,base,item,28,0.6666666666666666,0.590633751850248,0.3689698464703876,0.36990505120498396,nan,0.0998809396142075
REP01_E07,Fanar-1-9B,base,item,29,0.6904761904761905,0.5492135134290826,0.3706050712951484,0.4162150142925967,nan,0.08648329415528345
REP01_E07,Fanar-1-9B,base,item,30,0.7142857142857143,0.6452380961632013,0.34582284006357955,0.3896741845769224,nan,0.15590515025523397
REP01_E07,Fanar-1-9B,base,item,31,0.7380952380952381,0.6130046011846548,0.3559136852051214,0.4178439429192159,nan,0.1261902805318719
REP01_E07,Fanar-1-9B,base,item,32,0.7619047619047619,0.5582151384599856,0.3689532939446092,0.4643214927333901,nan,0.09398557979786461
REP01_E07,Fanar-1-9B,base,item,33,0.7857142857142857,0.4950187937637088,0.3969192427460069,0.487609906255198,nan,0.06030302250327515
REP01_E07,Fanar-1-9B,base,item,34,0.8095238095238095,0.47870649755351025,0.3898436451684907,0.473728755775087,nan,0.052203129041037494
REP01_E07,Fanar-1-9B,base,item,35,0.8333333333333334,0.4556221470784246,0.39680419733290495,0.4917235566982126,nan,0.04383266803919275
REP01_E07,Fanar-1-9B,base,item,36,0.8571428571428571,0.4025532520961055,0.43005265943659426,0.53953900234409,nan,0.023794649760264314
REP01_E07,Fanar-1-9B,base,item,37,0.8809523809523809,0.4501597121424247,0.3971763598250315,0.47292753460926634,nan,0.03862040842182266
