run_id,model,surface,real_split,layer,normalized_depth,overlap_template_eta2,overlap_source_eta2,real_template_eta2,real_root_eta2,real_family_eta2,real_affix_eta2
REP01_E07,Fanar-1-9B,base,item,40,0.9523809523809523,0.09932320780179711,0.07493947048202053,0.24732936979065087,0.8548990376142233,nan,nan
REP01_E07,Fanar-1-9B,base,item,41,0.9761904761904762,0.0977867323127219,0.10451089453444513,0.24917561080902803,0.8523804821679974,nan,nan
REP01_E07,Fanar-1-9B,base,item,42,1.0,0.10050889504761226,0.23403385667644405,0.2752096917711977,0.8443262894697682,nan,nan
REP01_E07b,Fanar-1-9B,full,family,0,0.0,0.039693165722082584,0.02697564531239147,0.09961225529065587,0.4700077270268692,0.6427275300033852,0.006787914877403559
REP01_E07b,Fanar-1-9B,full,family,1,0.023809523809523808,0.04029267408254253,0.026783368462756068,0.10459681639615571,0.4760998495643291,0.6494119568611606,0.007327394512420411
REP01_E07b,Fanar-1-9B,full,family,2,0.047619047619047616,0.04447198682596665,0.027226258408248053,0.10634888299366928,0.49302803814253215,0.6575333268990574,0.009363008612829736
REP01_E07b,Fanar-1-9B,full,family,3,0.07142857142857142,0.05481731793401546,0.027812965061756432,0.11292013190085777,0.5254428967472142,0.6780638433385515,0.010980630220488286
REP01_E07b,Fanar-1-9B,full,family,4,0.09523809523809523,0.06751618510926474,0.027924917267477842,0.12392626137100694,0.5531292356887361,0.6961582570465924,0.010690872677738137
REP01_E07b,Fanar-1-9B,full,family,5,0.11904761904761904,0.08668826836106337,0.031839031547310014,0.15005867214201743,0.55824206283162,0.6971732720967465,0.01659530182858641
REP01_E07b,Fanar-1-9B,full,family,6,0.14285714285714285,0.09269517796760864,0.037798646556678986,0.1571749712966777,0.5911131810094231,0.7245221350262233,0.020837132580014496
REP01_E07b,Fanar-1-9B,full,family,7,0.16666666666666666,0.09130628521000257,0.045449943550637216,0.16120482588429774,0.5976442369666335,0.7294286902860284,0.01973022899938449
REP01_E07b,Fanar-1-9B,full,family,8,0.19047619047619047,0.08648622539591182,0.05062655685625648,0.15862921226716212,0.6012341263374286,0.7338116373223944,0.01742747264160929
REP01_E07b,Fanar-1-9B,full,family,9,0.21428571428571427,0.08256273006484378,0.05946132150517435,0.15759184112907962,0.6141066746037022,0.7453757288585097,0.016969199921974803
REP01_E07b,Fanar-1-9B,full,family,10,0.23809523809523808,0.08498476858656177,0.05312298827773994,0.15766502125886483,0.6124272989528113,0.7409293006087017,0.016882628785599735
REP01_E07b,Fanar-1-9B,full,family,11,0.2619047619047619,0.08370554648828708,0.053091750359160014,0.15790729829817488,0.605471711609536,0.7353744049842482,0.017390060494692945
REP01_E07b,Fanar-1-9B,full,family,12,0.2857142857142857,0.08772853298332302,0.056765229321414236,0.16384001684693975,0.5976121916481538,0.7285200733394985,0.018095417845063282
REP01_E07b,Fanar-1-9B,full,family,13,0.30952380952380953,0.08777118345058535,0.05755619123500209,0.16119583741906476,0.575883111504002,0.7090496925422832,0.01978746791469268
REP01_E07b,Fanar-1-9B,full,family,14,0.3333333333333333,0.08389749632241705,0.059739286538891524,0.1561595192619514,0.5666422120689011,0.6998810170673595,0.018712115035887267
REP01_E07b,Fanar-1-9B,full,family,15,0.35714285714285715,0.07954943406028385,0.061814592408873305,0.15307598787477927,0.5533074529903085,0.687211262983651,0.018293355571961035
REP01_E07b,Fanar-1-9B,full,family,16,0.38095238095238093,0.0762970849815188,0.06387736638370956,0.15077645801560077,0.5438911664583573,0.677886473621587,0.01894741270276844
REP01_E07b,Fanar-1-9B,full,family,17,0.40476190476190477,0.07177058428112951,0.06332003326071572,0.14459933064261635,0.5427828440279868,0.6743878477367959,0.017573810329761054
REP01_E07b,Fanar-1-9B,full,family,18,0.42857142857142855,0.07271002569737592,0.06447569765163422,0.1481531655178294,0.5561325581115208,0.6866271922097047,0.0166588065392728
REP01_E07b,Fanar-1-9B,full,family,19,0.4523809523809524,0.07373959220482924,0.06393927576270973,0.14951878659929904,0.5518887765171363,0.6830753467652673,0.01666393048679883
REP01_E07b,Fanar-1-9B,full,family,20,0.47619047619047616,0.07334269335577158,0.0653716873531462,0.15052832681052045,0.5555400121378701,0.6858526499915936,0.016254630935567248
REP01_E07b,Fanar-1-9B,full,family,21,0.5,0.0732121155793229,0.06914078202841573,0.15113036691409767,0.5555967613505415,0.6844217178844701,0.01676953844319661
REP01_E07b,Fanar-1-9B,full,family,22,0.5238095238095238,0.07373120701620225,0.07711586645863236,0.15390120078436956,0.5590861917458542,0.6869093381568617,0.017367938756426317
REP01_E07b,Fanar-1-9B,full,family,23,0.5476190476190477,0.08069087052022103,0.07750077371682926,0.16424727191126604,0.5581378909741109,0.687815133683265,0.019152489792777297
REP01_E07b,Fanar-1-9B,full,family,24,0.5714285714285714,0.08812204876975809,0.08049174208006245,0.17357624089607296,0.5494990434229174,0.6784028639382328,0.02391779161695449
REP01_E07b,Fanar-1-9B,full,family,25,0.5952380952380952,0.09319633407687998,0.08741325066546703,0.18021993212327878,0.5465523293941168,0.6762912877955665,0.026405812967869077
REP01_E07b,Fanar-1-9B,full,family,26,0.6190476190476191,0.09338257321793993,0.0977291509359677,0.18409252540750484,0.5505204145593409,0.6763851487057949,0.03126315410807491
REP01_E07b,Fanar-1-9B,full,family,27,0.6428571428571429,0.0963996874873621,0.08662734919822906,0.18412236196477003,0.5528049742281489,0.6809351049084936,0.029410802315873823
REP01_E07b,Fanar-1-9B,full,family,28,0.6666666666666666,0.10236264535622623,0.08890114909632736,0.1870020800039874,0.5829765743959047,0.7070882432334059,0.02643081992551561
REP01_E07b,Fanar-1-9B,full,family,29,0.6904761904761905,0.1005939395841956,0.08941061917509245,0.18619924626907353,0.5739136735667935,0.6987058122604336,0.02997871492252731
REP01_E07b,Fanar-1-9B,full,family,30,0.7142857142857143,0.09853909530580732,0.08147324362006964,0.18640758243456565,0.5807774879410417,0.7046008120680499,0.02898845186296551
REP01_E07b,Fanar-1-9B,full,family,31,0.7380952380952381,0.09710242141808245,0.081775657800831,0.187633052866813,0.585675232289432,0.7084156843291777,0.028118251132700126
REP01_E07b,Fanar-1-9B,full,family,32,0.7619047619047619,0.09339407493881167,0.07797503157223538,0.18284667599195226,0.5810427850870931,0.7031883284180892,0.027018734980444565
REP01_E07b,Fanar-1-9B,full,family,33,0.7857142857142857,0.09564441713072704,0.07906279865509815,0.18490057625556566,0.5767388546430269,0.6970506429865203,0.030835088151269844
REP01_E07b,Fanar-1-9B,full,family,34,0.8095238095238095,0.09305588847345587,0.06982699609558708,0.18060364109346075,0.5702919274910133,0.6903095474062829,0.02914784721191964
REP01_E07b,Fanar-1-9B,full,family,35,0.8333333333333334,0.09429271928761881,0.07183862951834843,0.18220585693228544,0.5623082681979926,0.6809739361772463,0.032617454949652326
REP01_E07b,Fanar-1-9B,full,family,36,0.8571428571428571,0.09698759347263712,0.07101322422094448,0.18430884154921764,0.5470050595286199,0.664574291090408,0.03592466445018029
REP01_E07b,Fanar-1-9B,full,family,37,0.8809523809523809,0.09505693217607762,0.06918317234027448,0.1773368541212684,0.5369130790143167,0.6525012315799388,0.038808836924123055
REP01_E07b,Fanar-1-9B,full,family,38,0.9047619047619048,0.09583004167578305,0.0748799936114448,0.17702126021955789,0.5274407360742488,0.6414261339068753,0.04459476185756259
REP01_E07b,Fanar-1-9B,full,family,39,0.9285714285714286,0.09495848019053185,0.0694817505214096,0.17472748965223922,0.5214768126740149,0.6357371687926727,0.0451115665819191
REP01_E07b,Fanar-1-9B,full,family,40,0.9523809523809523,0.09207761393219752,0.06911133110926852,0.17161612125964357,0.5144964295753442,0.6288845662850249,0.045035842724294235
REP01_E07b,Fanar-1-9B,full,family,41,0.9761904761904762,0.08558529517710348,0.10236057049721053,0.16944667735269017,0.5055034095269658,0.6218293427211509,0.04378830578690249
REP01_E07b,Fanar-1-9B,full,family,42,1.0,0.08633678491058067,0.24644424025454664,0.1914163480918372,0.4946822514588773,0.6159640962478967,0.039618243546799145
REP01_E08,ALLaM-7B,base,item,0,0.0,0.045746812455243965,0.02401040538690392,0.12821590635596963,0.8234340205032273,nan,nan
REP01_E08,ALLaM-7B,base,item,1,0.03125,0.04540376376889896,0.04676695710876128,0.14298683947113489,0.8243148210014226,nan,nan
REP01_E08,ALLaM-7B,base,item,2,0.0625,0.025850901871245544,0.15994018488224615,0.14935784962556353,0.8519144576938172,nan,nan
REP01_E08,ALLaM-7B,base,item,3,0.09375,0.013347897149071038,0.5367505151247755,0.2108722671708115,0.8573387843137682,nan,nan
REP01_E08,ALLaM-7B,base,item,4,0.125,0.012151852625016016,0.5423592682809427,0.20841713536562542,0.8627076362658764,nan,nan
REP01_E08,ALLaM-7B,base,item,5,0.15625,0.012142716743154444,0.5424395913465866,0.20840377944500968,0.8627208226611095,nan,nan
REP01_E08,ALLaM-7B,base,item,6,0.1875,0.012141574156649711,0.542522681855959,0.20841345678760434,0.862732982696532,nan,nan
REP01_E08,ALLaM-7B,base,item,7,0.21875,0.012149038546030756,0.542513987400022,0.20840928465729244,0.8627298705924693,nan,nan
REP01_E08,ALLaM-7B,base,item,8,0.25,0.012152706227587096,0.542518266762479,0.2084294501832766,0.8627240749151633,nan,nan
REP01_E08,ALLaM-7B,base,item,9,0.28125,0.012148459199856361,0.542567179639686,0.20841642556140208,0.8627143053196843,nan,nan
REP01_E08,ALLaM-7B,base,item,10,0.3125,0.012150659799212093,0.5425349668112184,0.2084203666612068,0.8627208357892481,nan,nan
REP01_E08,ALLaM-7B,base,item,11,0.34375,0.012147194261139029,0.5424825465227975,0.20838838629252046,0.8627226107408322,nan,nan
REP01_E08,ALLaM-7B,base,item,12,0.375,0.012158970990506437,0.5423898760320526,0.2083997771849543,0.8627280473426299,nan,nan
REP01_E08,ALLaM-7B,base,item,13,0.40625,0.012153512911510511,0.5423969036943805,0.20840741049657727,0.8627215801776222,nan,nan
REP01_E08,ALLaM-7B,base,item,14,0.4375,0.01215760043143954,0.5423956024826645,0.20842065440921675,0.8627134675201192,nan,nan
REP01_E08,ALLaM-7B,base,item,15,0.46875,0.012164633091973293,0.5424318061403235,0.20839870985657286,0.8627224445685486,nan,nan
REP01_E08,ALLaM-7B,base,item,16,0.5,0.012168659280125485,0.542413359117784,0.20840829456917456,0.8627146985509697,nan,nan
REP01_E08,ALLaM-7B,base,item,17,0.53125,0.012175298254090272,0.5425282432371565,0.20844249755655705,0.8627098908670089,nan,nan
REP01_E08,ALLaM-7B,base,item,18,0.5625,0.012184641422111092,0.5423619686542844,0.20844521326214488,0.8627087918151873,nan,nan
REP01_E08,ALLaM-7B,base,item,19,0.59375,0.012178782715804836,0.5425034959870689,0.20841596149877198,0.8627173808615116,nan,nan
REP01_E08,ALLaM-7B,base,item,20,0.625,0.01217430806596824,0.542466173520641,0.20842150448762228,0.8626936342978129,nan,nan
REP01_E08,ALLaM-7B,base,item,21,0.65625,0.012171361218953661,0.542631737922942,0.20840275260189667,0.8627109012589299,nan,nan
REP01_E08,ALLaM-7B,base,item,22,0.6875,0.012167105722785397,0.5426856949256629,0.20840668806042872,0.8626993818608291,nan,nan
REP01_E08,ALLaM-7B,base,item,23,0.71875,0.012166927857625279,0.5427367782551678,0.2084239174726551,0.8626889582527042,nan,nan
REP01_E08,ALLaM-7B,base,item,24,0.75,0.012154711039620705,0.5427813071458744,0.20840883472546462,0.8626953288104809,nan,nan
REP01_E08,ALLaM-7B,base,item,25,0.78125,0.012164092375657128,0.5427272341700233,0.20839458973097805,0.8626902122795709,nan,nan
REP01_E08,ALLaM-7B,base,item,26,0.8125,0.012145607616303865,0.5426184106050032,0.2083622829663482,0.8627016160279275,nan,nan
REP01_E08,ALLaM-7B,base,item,27,0.84375,0.012147439271061334,0.5426410140141191,0.20835080829246955,0.8627104580816958,nan,nan
REP01_E08,ALLaM-7B,base,item,28,0.875,0.012146310231447676,0.5425696475924316,0.20828457725870292,0.8627242600526743,nan,nan
REP01_E08,ALLaM-7B,base,item,29,0.90625,0.012215687978932837,0.5421850874863626,0.20830248286571976,0.8627260048136947,nan,nan
REP01_E08,ALLaM-7B,base,item,30,0.9375,0.01227936203973709,0.5416621429895035,0.20830862910953435,0.8627364540028634,nan,nan
REP01_E08,ALLaM-7B,base,item,31,0.96875,0.012727062718019915,0.5386536391387321,0.20806168239982928,0.8625961743713115,nan,nan
REP01_E08,ALLaM-7B,base,item,32,1.0,0.06397511285508012,0.20889955221460071,0.234770448716844,0.8780193902565316,nan,nan
REP01_E08b,ALLaM-7B,full,family,0,0.0,0.033181918560425225,0.02086770606386313,0.07302120473204751,0.4170902736641758,0.5595455217628952,0.005537007169104567
REP01_E08b,ALLaM-7B,full,family,1,0.03125,0.03806286257610302,0.0306857018864384,0.08758649456099289,0.4552590055492644,0.5991448569715897,0.009805929233775195
REP01_E08b,ALLaM-7B,full,family,2,0.0625,0.02391404559196658,0.05760744298745041,0.10937706294349206,0.4514214039003319,0.5965823540474572,0.023609329918621868
REP01_E08b,ALLaM-7B,full,family,3,0.09375,0.04159385631802245,0.22184095602895124,0.1686919287123905,0.5008778183358664,0.6554422332574528,0.07279910631795167
REP01_E08b,ALLaM-7B,full,family,4,0.125,0.041355996281871435,0.22469486445998382,0.17319945214003418,0.5064926949116056,0.6622738147890916,0.06715151704448678
REP01_E08b,ALLaM-7B,full,family,5,0.15625,0.041337257393396415,0.22478168430427634,0.17319049299397937,0.5065195922959711,0.6622935014234234,0.06715005617249706
REP01_E08b,ALLaM-7B,full,family,6,0.1875,0.04132825539904776,0.22490280379281186,0.17320474604327274,0.5065772319086568,0.6623350572860337,0.06714242638363098
REP01_E08b,ALLaM-7B,full,family,7,0.21875,0.04133473727017756,0.22489186982427828,0.17318951509065358,0.5065503913503989,0.6623194264449249,0.06714580905996585
REP01_E08b,ALLaM-7B,full,family,8,0.25,0.04135723930239266,0.2249372739506493,0.17322520585741807,0.5065647037703997,0.6623352319156444,0.06714103756177132
REP01_E08b,ALLaM-7B,full,family,9,0.28125,0.04134149279423951,0.22500861140254844,0.17321735658185983,0.506559481990979,0.6623283172702995,0.06714416964288286
REP01_E08b,ALLaM-7B,full,family,10,0.3125,0.04134302236925358,0.22498227315252653,0.1732138642725989,0.506572801518,0.6623312322038821,0.06713629409441928
REP01_E08b,ALLaM-7B,full,family,11,0.34375,0.041347257553545,0.22489420487445502,0.17319718083703686,0.5065528394269866,0.6623172702784981,0.0671478108442522
REP01_E08b,ALLaM-7B,full,family,12,0.375,0.041354833280239645,0.22483526906917928,0.17321521001260304,0.5065621540702191,0.6623249626925408,0.0671393104310783
REP01_E08b,ALLaM-7B,full,family,13,0.40625,0.04135530587082529,0.22483331996026223,0.17322763512728195,0.5065517723990424,0.6623233737224482,0.06714755467502943
REP01_E08b,ALLaM-7B,full,family,14,0.4375,0.041360426923374737,0.22484522454356762,0.17324690778222385,0.5065596397340624,0.6623395182050953,0.06714424578996511
REP01_E08b,ALLaM-7B,full,family,15,0.46875,0.04136973882894955,0.22491553435546488,0.17323651017207015,0.5065510171861167,0.6623209503710832,0.06714959640780009
REP01_E08b,ALLaM-7B,full,family,16,0.5,0.041380598914753534,0.22492513060606847,0.17324791076288862,0.5065404212926146,0.6623157605177774,0.06713967605581904
REP01_E08b,ALLaM-7B,full,family,17,0.53125,0.04138535673112757,0.2250492776665492,0.17327663460953666,0.5065539589817013,0.6623269955541934,0.06713940501751665
REP01_E08b,ALLaM-7B,full,family,18,0.5625,0.04140240641105373,0.22493477290758818,0.17327582437001746,0.5065280166568297,0.6622937022898333,0.06711345236073235
REP01_E08b,ALLaM-7B,full,family,19,0.59375,0.04137817812314317,0.22507572597564693,0.17323588458770225,0.5065234818373247,0.6622920848000594,0.06712842775072922
REP01_E08b,ALLaM-7B,full,family,20,0.625,0.04137978518350049,0.22508608011909484,0.1732583271074802,0.506513012395603,0.6623064705178993,0.06711431393428505
REP01_E08b,ALLaM-7B,full,family,21,0.65625,0.041370567550578316,0.2253176050777861,0.1732721588879072,0.5065676025732753,0.6623523894075665,0.06710484977069642
REP01_E08b,ALLaM-7B,full,family,22,0.6875,0.04138463181280996,0.22541750477981376,0.1732960465279179,0.506565637965087,0.6623604258318256,0.06709650991069335
REP01_E08b,ALLaM-7B,full,family,23,0.71875,0.04138587376493112,0.22559225130894706,0.1733305898269964,0.5065875862530913,0.6623702307598958,0.06706045057890084
REP01_E08b,ALLaM-7B,full,family,24,0.75,0.04135304542649722,0.2256882802697741,0.17331418864686232,0.5065886189994809,0.6623726067923459,0.06705525220982968
REP01_E08b,ALLaM-7B,full,family,25,0.78125,0.04135199139691795,0.2257116761040452,0.17330663011465192,0.5065912638800296,0.6623786784028334,0.06704753708058889
REP01_E08b,ALLaM-7B,full,family,26,0.8125,0.04129919508473229,0.22570172488291215,0.17327381076338272,0.5066381089739412,0.6624009790853129,0.06702087920073241
REP01_E08b,ALLaM-7B,full,family,27,0.84375,0.04126691151791024,0.22588151485104857,0.1732723057439711,0.5066847329534853,0.6624294142564557,0.06697539397787404
REP01_E08b,ALLaM-7B,full,family,28,0.875,0.0412317319405541,0.22600265843336423,0.1732369671400946,0.506725055729806,0.6624535668975713,0.06693262395015319
REP01_E08b,ALLaM-7B,full,family,29,0.90625,0.041287129722726815,0.22586455036714528,0.1732495109961,0.5067657520943021,0.6624717661613891,0.06686987835852981
REP01_E08b,ALLaM-7B,full,family,30,0.9375,0.0413606992711844,0.22556641442864325,0.17324236491469386,0.5067749072196683,0.6624320223742062,0.06681499376487424
REP01_E08b,ALLaM-7B,full,family,31,0.96875,0.041693208407884104,0.22474306484430956,0.17296072116282404,0.5067588415015261,0.6622084084397747,0.06649027386180395
REP01_E08b,ALLaM-7B,full,family,32,1.0,0.06535134299924125,0.14640325744762134,0.17946397567215447,0.5264957204145945,0.6512561346033096,0.04104078783328537
