run_id,model,surface,real_split,n_texts,n_layers,hidden_size,layer,normalized_depth,rank,pc1_anisotropy,edim90_components,edim90_fraction,effective_rank,effective_rank_fraction,participation_ratio,participation_ratio_fraction,mean_pairwise_cosine,anisotropy_bucket
REP01_E06b,Qwen3-8B,full,family,490,37,4096,18,0.5,490,0.9992629289627075,1,0.0020408163265306124,1.009820735994896,0.002060858644887543,1.0014756917953491,0.002043827942439488,0.5932894945144653,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,19,0.5277777777777778,490,0.99919593334198,1,0.0020408163265306124,1.010618504582659,0.0020624867440462427,1.0016100406646729,0.002044102123805455,0.6137757897377014,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,20,0.5555555555555556,490,0.9990159869194031,1,0.0020408163265306124,1.0127792998988736,0.0020668965304058646,1.0019710063934326,0.002044838788558026,0.6342341303825378,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,21,0.5833333333333334,490,0.9988572001457214,1,0.0020408163265306124,1.0146519066770374,0.002070718176891913,1.0022895336151123,0.002045488844112474,0.6302277445793152,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,22,0.6111111111111112,490,0.9986270070075989,1,0.0020408163265306124,1.017357422856291,0.0020762396384822264,1.0027515888214111,0.0020464318139212473,0.6157907247543335,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,23,0.6388888888888888,490,0.9981340169906616,1,0.0020408163265306124,1.0230250648644754,0.00208780625482546,1.0037424564361572,0.0020484539927268517,0.6214793920516968,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,24,0.6666666666666666,490,0.9970883727073669,1,0.0020408163265306124,1.0347312994418512,0.0021116965294731655,1.0058485269546509,0.0020527520958258183,0.6270320415496826,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,25,0.6944444444444444,490,0.9954822659492493,1,0.0020408163265306124,1.0524680401593656,0.0021478939595089095,1.0090967416763306,0.002059381105461899,0.6456231474876404,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,26,0.7222222222222222,490,0.9942019581794739,1,0.0020408163265306124,1.0663639682912613,0.002176252996512778,1.0116972923278809,0.0020646883516895528,0.6576210856437683,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,27,0.75,490,0.992577075958252,1,0.0020408163265306124,1.0834520196546469,0.0022111265707237693,1.0150117874145508,0.0020714526273766343,0.6716393828392029,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,28,0.7777777777777778,490,0.9905476570129395,1,0.0020408163265306124,1.105095958426567,0.0022552978743399323,1.019174575805664,0.0020799481138891102,0.6730983257293701,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,29,0.8055555555555556,490,0.9875767230987549,1,0.0020408163265306124,1.1364411192298491,0.002319267590264998,1.025314450263977,0.0020924784699264836,0.6797459721565247,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,30,0.8333333333333334,490,0.9845886826515198,1,0.0020408163265306124,1.1674758391594988,0.0023826037533867324,1.0315452814102173,0.0021051944518575864,0.7010983228683472,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,31,0.8611111111111112,490,0.9790074229240417,1,0.0020408163265306124,1.2242857589066005,0.0024985423651155115,1.0433332920074463,0.002129251616341727,0.7169855833053589,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,32,0.8888888888888888,490,0.9738282561302185,1,0.0020408163265306124,1.2802497650240448,0.0026127546224980506,1.0544546842575073,0.002151948335219403,0.7461939454078674,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,33,0.9166666666666666,490,0.9668506979942322,1,0.0020408163265306124,1.3539300033990487,0.002763122455916426,1.0697137117385864,0.002183089207629768,0.7633511424064636,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,34,0.9444444444444444,490,0.9605445265769958,1,0.0020408163265306124,1.4251217176823139,0.002908411668739416,1.0837913751602173,0.0022118191329800353,0.7808873653411865,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,35,0.9722222222222222,490,0.913899302482605,1,0.0020408163265306124,2.018707685826403,0.004119811603727353,1.1970018148422241,0.002442860846616784,0.8528327345848083,collapsed
REP01_E06b,Qwen3-8B,full,family,490,37,4096,36,1.0,490,0.34720268845558167,106,0.2163265306122449,35.26440431184152,0.07196817206498268,7.218412399291992,0.014731453876106106,0.8484121561050415,moderate
REP01_E07,Fanar-1-9B,base,item,230,43,3584,0,0.0,230,0.07361990213394165,99,0.43043478260869567,91.18190647284233,0.3964430716210536,56.17384719848633,0.2442341182542884,0.2657541334629059,low
REP01_E07,Fanar-1-9B,base,item,230,43,3584,1,0.023809523809523808,230,0.05400361120700836,100,0.43478260869565216,96.87435238094756,0.42119283643890243,64.10667419433594,0.27872467041015625,0.19707927107810974,low
