run_id,model,surface,real_split,layer,normalized_depth,n_templates,raw_same_template_cos,raw_other_template_cos,raw_alignment_margin,centered_same_template_cos,centered_other_template_cos,centered_alignment_margin,nearest_template_accuracy,real_to_nonce_nearest_accuracy,nonce_to_real_nearest_accuracy
REP01_E06,Qwen3-8B,base,item,29,0.8055555555555556,5,0.7647656202316284,0.7326347827911377,0.03213083744049072,-0.20218101143836975,-0.20691367983818054,0.004732668399810791,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,30,0.8333333333333334,5,0.7772355079650879,0.7448221445083618,0.032413363456726074,-0.20308193564414978,-0.20917360484600067,0.006091669201850891,0.5,0.6,0.4
REP01_E06,Qwen3-8B,base,item,31,0.8611111111111112,5,0.7855905294418335,0.7522286176681519,0.03336191177368164,-0.20471377670764923,-0.2135360687971115,0.00882229208946228,0.4,0.4,0.4
REP01_E06,Qwen3-8B,base,item,32,0.8888888888888888,5,0.7959302663803101,0.7669683694839478,0.028961896896362305,-0.2061273157596588,-0.2164263278245926,0.010299012064933777,0.4,0.4,0.4
REP01_E06,Qwen3-8B,base,item,33,0.9166666666666666,5,0.7924955487251282,0.766465425491333,0.026030123233795166,-0.20728984475135803,-0.21930217742919922,0.012012332677841187,0.4,0.4,0.4
REP01_E06,Qwen3-8B,base,item,34,0.9444444444444444,5,0.7963430285453796,0.7745689153671265,0.021774113178253174,-0.20909695327281952,-0.22283463180065155,0.013737678527832031,0.4,0.4,0.4
REP01_E06,Qwen3-8B,base,item,35,0.9722222222222222,5,0.8464710116386414,0.8352476358413696,0.011223375797271729,-0.22197194397449493,-0.2514002323150635,0.029428288340568542,0.4,0.4,0.4
REP01_E06,Qwen3-8B,base,item,36,1.0,5,0.925040066242218,0.9192374348640442,0.005802631378173828,-0.21753087639808655,-0.35709142684936523,0.1395605504512787,0.30000000000000004,0.4,0.2
REP01_E06b,Qwen3-8B,full,family,0,0.0,5,0.4283826947212219,0.3446919322013855,0.08369076251983643,-0.14831869304180145,-0.3039439618587494,0.15562526881694794,0.4,0.2,0.6
REP01_E06b,Qwen3-8B,full,family,1,0.027777777777777776,5,0.8156372308731079,0.7377693057060242,0.07786792516708374,0.05754108354449272,-0.32409244775772095,0.3816335201263428,0.7,0.8,0.6
REP01_E06b,Qwen3-8B,full,family,2,0.05555555555555555,5,0.8084247708320618,0.7214345932006836,0.08699017763137817,0.06454087048768997,-0.34085971117019653,0.4054005742073059,0.8,1.0,0.6
REP01_E06b,Qwen3-8B,full,family,3,0.08333333333333333,5,0.7831143736839294,0.6825039386749268,0.10061043500900269,0.052622176706790924,-0.3533819317817688,0.4060041010379791,0.8,1.0,0.6
REP01_E06b,Qwen3-8B,full,family,4,0.1111111111111111,5,0.7709335088729858,0.6127861738204956,0.15814733505249023,0.16101296246051788,-0.3499639630317688,0.5109769105911255,0.9,1.0,0.8
REP01_E06b,Qwen3-8B,full,family,5,0.1388888888888889,5,0.7717224359512329,0.6258244514465332,0.1458979845046997,0.13243964314460754,-0.3631816804409027,0.49562132358551025,0.9,1.0,0.8
REP01_E06b,Qwen3-8B,full,family,6,0.16666666666666666,5,0.7695082426071167,0.6283694505691528,0.14113879203796387,0.15330755710601807,-0.3451968729496002,0.4985044300556183,0.9,1.0,0.8
REP01_E06b,Qwen3-8B,full,family,7,0.19444444444444445,5,0.2275097370147705,0.17889361083507538,0.04861612617969513,-0.19994598627090454,-0.2005023956298828,0.0005564093589782715,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,8,0.2222222222222222,5,0.22283995151519775,0.18303875625133514,0.03980119526386261,-0.1999950259923935,-0.2005656212568283,0.0005705952644348145,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,9,0.25,5,0.25691303610801697,0.22015288472175598,0.036760151386260986,-0.20000407099723816,-0.2006572037935257,0.0006531327962875366,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,10,0.2777777777777778,5,0.28692322969436646,0.2472555935382843,0.03966763615608215,-0.20001502335071564,-0.2007221281528473,0.0007071048021316528,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,11,0.3055555555555556,5,0.34181833267211914,0.30605536699295044,0.0357629656791687,-0.20007486641407013,-0.20084957778453827,0.0007747113704681396,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,12,0.3333333333333333,5,0.36243337392807007,0.3298860788345337,0.03254729509353638,-0.20017948746681213,-0.2009756863117218,0.000796198844909668,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,13,0.3611111111111111,5,0.3984149396419525,0.37207117676734924,0.02634376287460327,-0.20026445388793945,-0.20109446346759796,0.0008300095796585083,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,14,0.3888888888888889,5,0.40486377477645874,0.37904733419418335,0.02581644058227539,-0.20029766857624054,-0.20119424164295197,0.0008965730667114258,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,15,0.4166666666666667,5,0.4252672791481018,0.40264248847961426,0.02262479066848755,-0.20036466419696808,-0.20127825438976288,0.0009135901927947998,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,16,0.4444444444444444,5,0.43038469552993774,0.4083767831325531,0.022007912397384644,-0.2004552185535431,-0.20145566761493683,0.0010004490613937378,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,17,0.4722222222222222,5,0.46106958389282227,0.44066286087036133,0.020406723022460938,-0.20049719512462616,-0.2014726847410202,0.000975489616394043,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,18,0.5,5,0.48097342252731323,0.4616454541683197,0.01932796835899353,-0.20058150589466095,-0.2016535997390747,0.0010720938444137573,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,19,0.5277777777777778,5,0.508460521697998,0.4906405508518219,0.017819970846176147,-0.20066578686237335,-0.2018955498933792,0.0012297630310058594,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,20,0.5555555555555556,5,0.5339688062667847,0.5172317028045654,0.01673710346221924,-0.2007199227809906,-0.20234067738056183,0.001620754599571228,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,21,0.5833333333333334,5,0.5561913847923279,0.5381871461868286,0.018004238605499268,-0.2007209062576294,-0.2026142179965973,0.0018933117389678955,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,22,0.6111111111111112,5,0.5674197673797607,0.5466698408126831,0.020749926567077637,-0.20088687539100647,-0.20317070186138153,0.002283826470375061,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,23,0.6388888888888888,5,0.6056275367736816,0.5843931436538696,0.02123439311981201,-0.20095296204090118,-0.20426686108112335,0.003313899040222168,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,24,0.6666666666666666,5,0.6439254283905029,0.6171679496765137,0.026757478713989258,-0.2016865760087967,-0.20691657066345215,0.0052299946546554565,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,25,0.6944444444444444,5,0.6890920400619507,0.6640332937240601,0.025058746337890625,-0.20191864669322968,-0.20982101559638977,0.007902368903160095,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,26,0.7222222222222222,5,0.7262765765190125,0.701646089553833,0.024630486965179443,-0.2020588368177414,-0.21165764331817627,0.009598806500434875,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,27,0.75,5,0.7530388236045837,0.7275727987289429,0.02546602487564087,-0.20295052230358124,-0.21467635035514832,0.011725828051567078,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,28,0.7777777777777778,5,0.7738789916038513,0.7484405636787415,0.025438427925109863,-0.20305223762989044,-0.2173406183719635,0.014288380742073059,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,29,0.8055555555555556,5,0.7971446514129639,0.7721172571182251,0.02502739429473877,-0.20433887839317322,-0.22162091732025146,0.017282038927078247,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,30,0.8333333333333334,5,0.8169552087783813,0.790840208530426,0.026115000247955322,-0.20694661140441895,-0.22844643890857697,0.02149982750415802,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,31,0.8611111111111112,5,0.8331044912338257,0.8055928945541382,0.0275115966796875,-0.2135813683271408,-0.24302735924720764,0.029445990920066833,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,32,0.8888888888888888,5,0.8508637547492981,0.8281608819961548,0.02270287275314331,-0.21794089674949646,-0.2502959072589874,0.03235501050949097,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,33,0.9166666666666666,5,0.8576340675354004,0.838160514831543,0.019473552703857422,-0.2244153469800949,-0.2629298269748688,0.038514479994773865,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,34,0.9444444444444444,5,0.866051971912384,0.8497456312179565,0.01630634069442749,-0.23141852021217346,-0.27379515767097473,0.04237663745880127,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,35,0.9722222222222222,5,0.9203701019287109,0.9117280840873718,0.008642017841339111,-0.28361615538597107,-0.35838913917541504,0.07477298378944397,0.4,0.6,0.2
REP01_E06b,Qwen3-8B,full,family,36,1.0,5,0.9634549021720886,0.9545446634292603,0.00891023874282837,-0.2372312843799591,-0.46342331171035767,0.22619202733039856,0.6,0.6,0.6
